,xid,name,url,stars,wikipedia,image,address,kinds,lon,lat
801,Q18810306,"Tomb of Frederick II, Holy Roman Emperor",null,null,https://de.wikipedia.org/wiki/Grabmal%20Kaiser%20Friedrichs%20II.,https://commons.wikimedia.org/wiki/File:Palermo_BW_2012-10-09_12-19-13.JPG,Palermo Via dell'Incoronazione SIC PA I Circoscrizione Italia 90134 it Il Capo ,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",13.356111526489258,38.114444732666016
802,Q2104832,Porta Montalto,null,null,https://it.wikipedia.org/wiki/Porta%20Montalto,https://commons.wikimedia.org/wiki/File:Porta_Montalto-1c.jpg,Palermo Via sulle Mura di Porta Montalto SIC PA I Circoscrizione Italia 90127 it Albergheria ,"fortifications,historic,defensive_walls,interesting_places",13.35633373260498,38.10855484008789
803,Q1476126,Battle of Panormus,null,null,https://en.wikipedia.org/wiki/Battle%20of%20Panormus,https://commons.wikimedia.org/wiki/File:First_Punic_War_264_BC.png,Palermo SIC PA I Circoscrizione Italia 90133 Via Merlo it Kalsa ,"battlefields,historic,historical_places,interesting_places",13.366700172424316,38.11669921875
804,Q3908694,Porta Carini,null,null,https://it.wikipedia.org/wiki/Porta%20Carini,https://commons.wikimedia.org/wiki/File:Porta_Carini_-_panoramio.jpg,Palermo Via Porta Carini Salumeria Macelleria Guagliata Pietro SIC PA I Circoscrizione Italia 90134 it 63-65 Il Capo ,"fortifications,historic,defensive_walls,interesting_places",13.353741645812988,38.119232177734375
805,W240817282,Fontana del Drago,null,null,https://it.wikipedia.org/wiki/Fontana%20del%20Pescatore,null,Palermo Corso Calatafimi / Via Fontana del Drago SIC PA IV Circoscrizione Italia 90131 it ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.30268383026123,38.09149932861328
806,W240817280,Fontana del Pescatore,null,null,https://it.wikipedia.org/wiki/Fontana%20del%20Pescatore,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90131 it ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.30473518371582,38.091697692871094
807,W279324745,La Cubula,null,null,https://it.wikipedia.org/wiki/Cubula,https://commons.wikimedia.org/wiki/File:Cubula_2.JPG,Palermo Via Francesco Speciale SIC PA IV Circoscrizione Italia 90129 it 81 Altarello ,"historic,monuments_and_memorials,interesting_places,monuments",13.336956977844238,38.10648727416992
808,N2492630586,Catacombe di Porta d'Ossuna,http://www.archeofficina.com/la-catacomba-di-porta-dossuna-a-palermo/,null,https://it.wikipedia.org/wiki/Catacombe%20di%20Porta%20d%27Ossuna,null,Palermo Corso Alberto Amedeo Catacombe di Porta d'Ossuna SIC PA I Circoscrizione Italia 90138 it 110 Il Capo ,"cemeteries,historic,burial_places,archaeology,interesting_places,other_archaeological_sites",13.350923538208008,38.1160774230957
809,W317812853,Fontana del dragone,null,null,https://it.wikipedia.org/wiki/Fontana%20dei%20due%20Draghi,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90129 it Altarello ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.346100807189941,38.109310150146484
810,N3321172962,Qanat della Vignicella,null,null,https://it.wikipedia.org/wiki/Qanat%20di%20Palermo,null,Palermo Via Altarello SIC PA IV Circoscrizione Italia 90129 it Altarello ,"historic,archaeology,interesting_places,other_archaeological_sites",13.332579612731934,38.10858917236328
811,W560768598,Fontana della Ninfa,null,null,https://it.wikipedia.org/wiki/Fontana%20della%20Ninfa,null,Palermo Piazza Alberico Gentili SIC PA VIII Circoscrizione Italia 90143 it ,"fountains,historic,monuments_and_memorials,urban_environment,cultural,interesting_places,sculptures,monuments",13.349966049194336,38.13434982299805
812,N1905792973,Aereo Lockheed F104-S (Starfighter),null,null,https://it.wikipedia.org/wiki/Lockheed%20F-104%20Starfighter,null,Palermo Viale delle Scienze Bancomat Unicredit SIC PA IV Circoscrizione Italia 90128 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.348328590393066,38.104736328125
813,Q379280,Battle of Mount Erice,null,null,https://it.wikipedia.org/wiki/Battaglie%20di%20Monte%20Erice,null,Palermo SIC PA VIII Circoscrizione Italia 90142 it ,"battlefields,historic,historical_places,interesting_places",13.350000381469727,38.16669845581055
814,Q9424298,battaglia di Palermo,null,null,https://it.wikipedia.org/wiki/Battaglia%20di%20Palermo%20%28254%20a.C.%29,null,Palermo SIC PA I Circoscrizione Italia 90133 Via Merlo it Kalsa ,"battlefields,historic,historical_places,interesting_places",13.366700172424316,38.11669921875
815,Q2104864,Porta della Vittoria,null,null,https://de.wikipedia.org/wiki/Porta%20della%20Vittoria,null,Palermo Piazzetta della Vittoria dello Spasimo SIC PA I Circoscrizione Italia 90133 it Kalsa ,"fortifications,historic,defensive_walls,interesting_places",13.371932983398438,38.11540985107422
816,Q18745372,prise de Palerme,null,null,https://fr.wikipedia.org/wiki/Prise%20de%20Palerme%20%28535%29,null,Palermo SIC PA I Circoscrizione Italia 90133 Via Merlo it Kalsa ,"battlefields,historic,historical_places,interesting_places",13.366700172424316,38.11669921875
817,W279329114,Zisa Palace,null,null,null,null,Palermo Via Paolo Gili Cantieri Culturali alla Zisa SIC PA V Circoscrizione Italia 90138 it 4 Olivuzza ,"historic,archaeology,interesting_places,other_archaeological_sites",13.33910846710205,38.11848831176758
818,W522597336,Cimitero di Monreale,null,null,null,null,Via Pietro Novelli Monreale SIC PA Italia 90046 it ,"cemeteries,historic,burial_places,interesting_places",13.2731351852417,38.07234573364258
819,N3074967308,Immacolata,null,null,null,null,Monreale Baby 'O SIC PA Italia 90131 Piazza Guglielmo Il it 8/9 ,"historic,monuments_and_memorials,interesting_places,monuments",13.291505813598633,38.08183670043945
820,N3523879392,Lapide commemorativa a Pio La Torre e Rosario Di Salvo uccisi dalla mafia il 30 aprile 1982,null,null,null,null,Palermo Via Vincenzo Li Muli SIC PA IV Circoscrizione Italia 90129 it 42 Altarello ,"historic,monuments_and_memorials,interesting_places,monuments",13.34025764465332,38.10491943359375
821,N1905823893,Cave di tufo e resti di costruzione,null,null,null,null,Palermo Corso Pisani SIC PA IV Circoscrizione Italia 90128 it ,"historic,archaeology,interesting_places,other_archaeological_sites",13.347227096557617,38.106040954589844
822,W354088624,Obelisco,null,null,null,null,Palermo Piazza Indipendenza SIC PA I Circoscrizione Italia 90128 it Albergheria ,"historic,monuments_and_memorials,interesting_places,monuments",13.351037979125977,38.11065673828125
823,W551751866,Scavi Archeologici di Epoca Romana,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90134 it Il Capo ,"historic,archaeology,interesting_places,other_archaeological_sites",13.356966018676758,38.11492156982422
824,N4715467192,Ai Caduti dei carabinieri,null,null,null,null,Palermo Largo Ettore Nobile SIC PA V Circoscrizione Italia 90135 it Passo di Rigano ,"historic,monuments_and_memorials,interesting_places,monuments",13.31837272644043,38.12399673461914
825,N5395192234,Giovanni Meli,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia 90141 it ,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",13.346837043762207,38.12301254272461
826,W558121325,Carlo Cottone,null,null,null,null,Palermo SIC PA VIII Circoscrizione Italia Piazza Castelnuovo it ,"historic,monuments_and_memorials,interesting_places,monuments",13.355242729187012,38.12455749511719
827,W558121324,Ruggero Settimo,null,null,null,null,Palermo Piazza Ruggero Settimo SIC PA VIII Circoscrizione Italia 90132 Piazza Ruggero Settimo it ,"historic,monuments_and_memorials,interesting_places,monuments",13.355986595153809,38.12485885620117
828,N2045983478,L'aquila di Palermo,null,null,null,null,Palermo Piazza Antonio Mordini SIC PA VIII Circoscrizione Italia 90141 it ,"historic,monuments_and_memorials,cultural,urban_environment,interesting_places,sculptures,monuments",13.351826667785645,38.130001068115234
829,N2045983481,Francesco Crispi,null,null,null,null,Palermo Piazza Francesco Crispi SIC PA VIII Circoscrizione Italia 90141 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.352386474609375,38.13024139404297
830,N9035702247,Stele egizia,null,null,null,null,Palermo Viale Ercole SIC PA VII Circoscrizione Italia 90143 it Pallavicino ,"historic,monuments_and_memorials,interesting_places,monuments",13.33696174621582,38.16949462890625
831,N2012998436,Sant'Orsola,null,null,null,null,Palermo SIC PA III Circoscrizione Italia 90127 it Guadagna ,"historic,monuments_and_memorials,interesting_places,monuments",13.361651420593262,38.09986877441406
832,W35427415,Cimitero di Villabate,null,null,null,null,Villabate SIC PA Italia 90039 it Pomara ,"cemeteries,historic,burial_places,interesting_places",13.442901611328125,38.07333755493164
833,N2412194669,Francesco Paolo Perez,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90140 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.367829322814941,38.10939025878906
834,N7889571585,Buca della salvezza,null,null,null,null,Palermo Via Alloro Casa Obatala SIC PA I Circoscrizione Italia 90100 it 16 Kalsa ,"historic,monuments_and_memorials,interesting_places,monuments",13.37071704864502,38.11661148071289
835,W331514064,obelisco,null,null,null,null,Palermo SIC PA I Circoscrizione Italia it Kalsa ,"historic,monuments_and_memorials,interesting_places,monuments",13.374021530151367,38.11642837524414
836,N5354232984,Monumento a Ignazio Florio,null,null,null,null,Palermo Piazza Ignazio Florio SIC PA VIII Circoscrizione Italia 90100 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.360238075256348,38.124855041503906
837,W558134031,Monumento ai Caduti della lotta contro la mafia,null,null,null,null,Palermo SIC PA I Circoscrizione Italia 90133 it La Loggia ,"historic,monuments_and_memorials,interesting_places,monuments",13.364763259887695,38.122798919677734
838,W330996721,Cimitero degli Inglesi,null,null,null,null,Palermo Via Comandante Simone Gulì SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"cemeteries,historic,burial_places,interesting_places",13.367146492004395,38.141944885253906
839,N5334144679,Monumento Giuseppe Garibaldi,null,null,null,null,Palermo Via della Libertà SIC PA VIII Circoscrizione Italia 90143 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.350953102111816,38.13144302368164
840,N4684812296,Obelisco,null,null,null,null,Palermo SIC PA I Circoscrizione Italia it Kalsa ,"historic,monuments_and_memorials,interesting_places,monuments",13.375990867614746,38.11517333984375
841,N3385093324,Palchetto della musica,null,null,null,null,Palermo SIC PA I Circoscrizione Italia it Kalsa ,"historic,monuments_and_memorials,interesting_places,monuments",13.373013496398926,38.11741638183594
842,W82092948,Castello dell'Uscibene,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90129 it Altarello ,"historic,monuments_and_memorials,interesting_places,monuments",13.328365325927734,38.106849670410156
843,Q108108799,Cimitero Inglese dell'Acquasanta,null,null,null,null,Palermo Via Comandante Simone Gulì SIC PA VIII Circoscrizione Italia 90142 it Acquasanta ,"cemeteries,historic,burial_places,interesting_places",13.367305755615234,38.1422233581543
844,Q103188879,Palermo (Samian Ware Discovery Site),null,null,null,null,Palermo Via Pietro Paolo Rubens SIC PA VIII Circoscrizione Italia 90144 it ,"historic,archaeology,interesting_places,other_archaeological_sites",13.335610389709473,38.132049560546875
845,W80721310,,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90124 it Settecannoli ,"fortifications,historic,interesting_places,castles",13.387606620788574,38.09238815307617
846,W926609493,,null,null,null,null,Palermo Via Fratelli Cianciolo SIC PA I Circoscrizione Italia 90133 it La Loggia ,"historic,archaeology,interesting_places,other_archaeological_sites",13.365644454956055,38.12080001831055
847,N999561840,,null,null,null,null,Palermo SIC PA II Circoscrizione Italia 90123 it Settecannoli ,"historic,monuments_and_memorials,interesting_places,monuments",13.377655982971191,38.11294937133789
848,W801312942,,null,null,null,null,Palermo Via Messina Marine SIC PA II Circoscrizione Italia 90123 it Romagnolo ,"historic,monuments_and_memorials,interesting_places,monuments",13.386250495910645,38.106353759765625
849,W424545801,,null,null,null,null,Palermo Via Francesco Crispi SIC PA VIII Circoscrizione Italia 90100 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.36324691772461,38.127376556396484
850,N5338189293,,null,null,null,null,Palermo Piazza Indipendenza SIC PA IV Circoscrizione Italia 90128 it ,"historic,monuments_and_memorials,interesting_places,monuments",13.352195739746094,38.109127044677734
851,N5328238079,,null,null,null,null,Palermo Piazza Indipendenza SIC PA I Circoscrizione Italia 90128 it Albergheria ,"historic,monuments_and_memorials,interesting_places,monuments",13.351288795471191,38.111331939697266
852,N2045972402,,null,null,null,null,Palermo Via della Libertà Parco Piersanti Mattarella SIC PA VIII Circoscrizione Italia 90141 it 63 ,"historic,monuments_and_memorials,interesting_places,monuments",13.351534843444824,38.13185501098633
853,N273115669,,null,null,null,null,Palermo Via della Libertà Parco Piersanti Mattarella SIC PA VIII Circoscrizione Italia 90141 it 63 ,"historic,monuments_and_memorials,interesting_places,monuments",13.352288246154785,38.131752014160156
854,W926609494,,null,null,null,null,Palermo Via dei Barilai SIC PA I Circoscrizione Italia 90133 it La Loggia ,"historic,archaeology,interesting_places,other_archaeological_sites",13.364945411682129,38.122127532958984
855,W242727204,Conca d'Oro,http://www.concadoropalermo.it,null,https://it.wikipedia.org/wiki/Conca%20d%27Oro%20%28centro%20commerciale%29,null,Palermo Via San Nicola Conca d'Oro SIC PA VII Circoscrizione Italia 90147 it 1963 Patti ,"shops,malls,tourist_facilities",13.308232307434082,38.18355178833008
856,R13081163,Centro Commerciale Forum Palermo,https://www.forum-palermo.it/,null,https://it.wikipedia.org/wiki/Forum%20Palermo,null,Palermo SIC PA II Circoscrizione Italia it Croce Verde ,"shops,malls,tourist_facilities",13.412519454956055,38.08896255493164
857,N6856254134,Conad,https://www.conad.it/conad/home/puntivendita/dettaglio.html?idPdv=6358,null,null,null,Via Ponte Parco Monreale SIC PA Italia 90131 it ,"shops,supermarkets,tourist_facilities",13.302467346191406,38.07304000854492
858,N3141458023,Panificio Tusa,null,null,null,null,Via Circonvallazione Monreale SIC PA Italia 90046 it ,"shops,supermarkets,tourist_facilities",13.294795989990234,38.07830047607422
859,N1968828801,Panificio Campanella,null,null,null,null,Via Pietro Novelli Monreale Panificio Campanella SIC PA Italia 90046 it 60 ,"shops,bakeries,tourist_facilities",13.288628578186035,38.08097457885742
860,N5100593558,Conad,null,null,null,null,Palermo Corso Calatafimi Caserma Ciro Scianna SIC PA IV Circoscrizione Italia 90131 it 1000 Altarello ,"shops,conveniences,tourist_facilities",13.311738967895508,38.09572982788086
861,N6357805277,Sigma,null,null,null,null,Palermo Via Mario D'Aleo SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,supermarkets,tourist_facilities",13.332174301147461,38.0974235534668
862,N5100406183,Supermercato,null,null,null,null,Palermo Corso Calatafimi SIC PA IV Circoscrizione Italia 90131 it 676 Altarello ,"shops,conveniences,tourist_facilities",13.321208000183105,38.09954833984375
863,N5100394398,Pescheria Scardino,null,null,null,null,Palermo SIC PA IV Circoscrizione Italia 90131 it Altarello ,"shops,fish_stores,tourist_facilities",13.323217391967773,38.10032653808594
864,N5917924555,CONAD,null,null,null,null,Palermo Via Villagrazia SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,supermarkets,tourist_facilities",13.34643268585205,38.08645248413086
865,N8556884279,Max,null,null,null,null,Palermo Via Ernesto Teodoro Moneta SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,conveniences,tourist_facilities",13.353801727294922,38.08495330810547
866,N8941525830,Panificio D'Amico - Golosità da forno,null,null,null,null,Palermo Via Pietro Platania SIC PA IV Circoscrizione Italia 90129 it Pagliarelli ,"shops,bakeries,tourist_facilities",13.333895683288574,38.09965515136719
867,N8554737189,Salumi e Formaggi,null,null,null,null,Palermo Via dell'Ermellino SIC PA III Circoscrizione Italia 90125 it Chiavelli ,"shops,conveniences,tourist_facilities",13.358022689819336,38.0855598449707
